Date,Lat,Lon,sst
21/11/2009,52.84590368,-10.06793308,12.30005706
22/11/2009,53.14843717,-9.208037622,11.45997494
23/11/2009,53.17929715,-9.316931138,11.03142638
26/11/2009,53.55762117,-11.29119835,11.55188347
29/11/2009,52.85434283,-12.1925183,11.59613636
12/01/2009,53.48172212,-5.996719565,10.66636703
12/05/2009,54.99751015,-10.19212209,11.3227827
12/06/2009,54.28218646,-9.950845711,10.66850667
12/07/2009,54.28161435,-9.951049251,10.50606065
12/08/2009,54.2779903,-9.952283361,10.48842825
12/11/2009,54.54770968,-10.09122627,11.11683307
12/12/2009,53.74838848,-12.15278176,11.16049037
13/12/2009,54.0748078,-13.19213226,11.59913907
14/12/2009,54.414303,-10.14611544,10.85197473
15/01/2010,53.51662974,-10.2928442,8.85791806
16/01/2010,54.98393248,-9.405369018,9.232918239
02/02/2010,51.7300851,-7.854796865,7.920489428
02/05/2010,51.81022195,-7.502438527,8.293989662
02/06/2010,51.91031857,-6.359428996,9.012338945
02/07/2010,52.64890559,-6.003021821,7.886994163
02/09/2010,54.52419678,-10.43942201,9.446327126
02/10/2010,55.14491981,-12.77449191,10.55213819
02/11/2010,55.59219141,-13.94499023,10.33495392
14/02/2010,52.2980932,-13.7936468,10.60645773
15/02/2010,52.73132501,-13.18355759,10.66645445
16/02/2010,53.04284589,-11.17498031,9.022968076
17/02/2010,53.24613078,-9.050242065,6.743786782
19/02/2010,52.48816316,-13.40619925,10.61405055
21/02/2010,51.13838155,-13.51278652,11.14073613
22/02/2010,51.01728469,-12.22187152,11.06304463
23/02/2010,50.55056118,-11.43645939,11.29327402
24/02/2010,49.76348138,-11.35601979,11.32445498
27/02/2010,49.97921586,-8.83802509,9.770254058
28/02/2010,50.76342534,-8.004721174,8.954546465
03/01/2010,51.66609117,-8.333790096,7.521017145
03/02/2010,51.72072699,-12.07018622,10.51163934
03/03/2010,52.41213774,-12.28534333,10.19067193
03/05/2010,52.88424121,-10.08371166,7.95957814
03/06/2010,52.05705661,-12.29267246,10.55806153
03/07/2010,51.47920124,-8.8249486,8.019695052
03/09/2010,49.75046672,-12.25040958,11.22689628
03/11/2010,49.1165287,-11.21120116,11.26831683
03/12/2010,49.22150701,-11.01626741,11.10292978
14/03/2010,50.25087985,-10.50815683,10.5479661
15/03/2010,50.49851192,-13.35860574,11.2141323
16/03/2010,51.71010601,-10.99324432,9.921683801
17/03/2010,53.19685131,-9.165836416,7.371263736
19/03/2010,53.63587013,-10.1010603,8.03771909
20/03/2010,55.12291395,-9.807263888,9.661583616
21/03/2010,51.42886678,-10.24694141,9.653798127
22/03/2010,51.45530233,-10.67384654,9.909619703
23/03/2010,51.24844311,-12.85493401,11.09722957
24/03/2010,50.74990563,-13.16384574,11.3734378
25/03/2010,50.74986493,-10.74396768,10.62436504
26/03/2010,50.92650326,-7.732388396,8.914585295
27/03/2010,50.67913254,-10.32867372,10.49444741
28/03/2010,51.45092906,-9.649779544,9.635606796
04/03/2010,51.84356548,-8.305195655,8.731812636
04/04/2010,54.9856756,-9.905051522,9.373551562
04/05/2010,53.13740755,-9.583645325,8.536517413
04/07/2010,51.83629559,-8.296845535,9.323466807
04/11/2010,52.91731524,-10.29506074,9.328896763
04/12/2010,53.83251649,-11.84027431,10.33426685
13/04/2010,54.18774213,-12.68591774,10.62238505
14/04/2010,54.09656671,-11.81990567,10.45359819
15/04/2010,53.87566076,-10.06543033,9.524274546
16/04/2010,53.82331008,-9.804058886,9.500789067
18/04/2010,53.61657177,-5.887500643,9.004467481
23/04/2010,53.70007294,-5.808649695,9.450831782
24/04/2010,53.67785394,-5.829652192,9.494263016
25/04/2010,53.62998369,-5.873040447,9.591152301
26/04/2010,53.6306016,-5.833106759,9.60424061
27/04/2010,53.49193241,-5.714491846,9.274472073
28/04/2010,53.44047368,-5.756078703,8.895121037
29/04/2010,53.75384509,-5.918424013,9.752998889
30/04/2010,53.45232997,-5.704836701,9.109427976
05/01/2010,53.45188477,-5.750157737,9.179382064
05/02/2010,53.44690308,-5.792108824,9.004300824
05/03/2010,53.42487138,-5.97959074,9.186773198
05/08/2010,51.45837055,-11.64420216,11.71180884
05/11/2010,53.23432402,-5.687072179,9.456273932
05/12/2010,53.19057497,-5.729433347,9.553003597
13/05/2010,53.22767542,-5.701378412,9.455326566
14/05/2010,53.20776636,-5.669361976,9.545743953
15/05/2010,53.15941619,-5.763345131,9.812104877
18/05/2010,51.44002738,-10.54203851,11.60266731
19/05/2010,52.87604401,-10.49911668,11.54173066
26/05/2010,53.77831669,-10.20921384,11.5608915
31/05/2010,53.78021304,-10.37965253,12.0094246
06/01/2010,53.39914129,-10.47133354,12.56415566
06/02/2010,53.35361919,-6.025299703,12.84900563
06/03/2010,53.35055918,-6.138743299,12.05502039
06/07/2010,54.4356144,-9.292990578,13.55149719
06/08/2010,54.7806433,-9.919422036,12.65397659
06/09/2010,54.7505208,-10.94315852,13.19321731
06/10/2010,54.89009329,-11.85389752,13.36802807
06/11/2010,55.4446284,-11.7763184,13.34683662
06/12/2010,54.84598143,-12.23327704,13.23868973
13/06/2010,54.44742601,-12.23361297,13.3863989
15/06/2010,53.50553317,-10.53842739,13.99186912
16/06/2010,53.28735385,-10.79890592,14.75019411
17/06/2010,53.10210985,-9.922322875,14.5869653
18/06/2010,53.21063231,-10.02961723,13.81025795
19/06/2010,53.46621591,-10.28232539,13.57321488
20/06/2010,53.47171524,-10.89956351,14.57712805
21/06/2010,53.31684589,-10.68376059,14.9814861
22/06/2010,53.57647781,-10.28169934,14.65683869
23/06/2010,54.36266593,-9.962177702,14.55754824
26/06/2010,54.89102245,-9.577951261,15.48017924
27/06/2010,55.09283211,-9.435797813,15.07665092
28/06/2010,55.26195336,-8.88779381,15.13263839
07/01/2010,55.79731236,-8.184627171,15.16055882
07/02/2010,52.05873708,-7.276760036,14.82439108
07/03/2010,51.69174045,-6.411300652,15.08933553
07/06/2010,51.87129962,-7.201601042,15.47560542
07/07/2010,52.05735339,-6.875680215,15.28347462
07/08/2010,51.52836329,-7.06497107,15.5643161
07/09/2010,51.02414377,-8.06087643,16.21703253
07/11/2010,51.82044271,-8.270095876,14.91770956
07/12/2010,52.042938,-6.878070913,14.21574608
13/07/2010,51.64828272,-6.598131714,14.71744169
17/07/2010,49.44363009,-11.48475509,15.86478692
18/07/2010,50.25797303,-9.586135909,16.39673388
19/07/2010,51.17715966,-8.617797634,15.85726325
20/07/2010,51.62845204,-12.29289136,15.63020105
21/07/2010,52.6687868,-10.9184843,15.54748263
22/07/2010,53.25115476,-12.05947421,15.13389409
24/07/2010,52.71699376,-9.877974602,15.06348975
27/07/2010,53.5220189,-10.18598972,15.21206991
28/07/2010,53.00643225,-9.486322711,16.46442917
30/07/2010,51.38850304,-8.147089071,16.84774536
31/07/2010,51.48622715,-8.167305152,16.27617864
08/01/2010,51.48408305,-8.146878849,16.47861937
08/02/2010,51.57301384,-8.160446762,16.34358348
08/03/2010,52.04702704,-7.417696958,16.53647023
08/07/2010,53.5831551,-6.018259105,14.19727088
08/09/2010,51.92359899,-7.2220307,16.13805192
08/10/2010,51.36848933,-7.026447371,17.319522
08/11/2010,51.36283154,-7.465074531,17.07081888
08/12/2010,51.58131115,-8.154396348,16.24008529
13/08/2010,51.68121893,-8.197622597,15.28583333
14/08/2010,51.58673821,-8.190576247,16.08830808
15/08/2010,51.51856318,-8.170755315,16.59810274
16/08/2010,51.68239624,-8.201665772,15.73515752
17/08/2010,51.56454395,-8.17738903,16.27203024
18/08/2010,51.67769377,-8.201233114,15.68267734
20/08/2010,53.20848998,-9.167722315,16.7951992
21/08/2010,51.58460742,-8.168439479,15.97643024
26/08/2010,53.21477666,-9.136464032,16.76404241
27/08/2010,53.1856008,-9.369559597,16.34657969
28/08/2010,53.20703341,-9.465051427,15.91986707
29/08/2010,52.75931159,-9.64576718,16.15243328
30/08/2010,52.65424777,-9.011875477,16.54297883
31/08/2010,52.77671925,-9.566988245,16.13413148
09/04/2010,52.53828631,-9.933921954,15.91921082
09/05/2010,51.71272799,-8.365402522,16.03769904
09/07/2010,51.95024425,-6.507768213,15.57721147
09/09/2010,52.03189356,-6.492254829,15.35237476
09/10/2010,51.69751658,-8.150716887,15.4770584
15/09/2010,53.20795245,-9.128251226,15.82889853
17/09/2010,51.98961167,-10.71934022,15.94398537
18/09/2010,52.95590216,-9.858347193,15.54813594
19/09/2010,53.28607405,-9.832872453,15.44409373
20/09/2010,53.6899042,-10.10978192,15.27132643
21/09/2010,51.84212074,-11.70524021,16.28984108
22/09/2010,52.13400434,-11.1974308,15.76154362
25/09/2010,52.85209487,-9.671028459,15.19990994
26/09/2010,53.01247559,-9.586094873,14.21547652
10/01/2010,55.32158688,-7.358961966,14.12477288
10/02/2010,55.32341299,-7.015821079,14.10562001
10/05/2010,54.49821308,-9.255623161,13.9398854
10/07/2010,52.29704612,-6.203660175,14.65487162
10/09/2010,52.6346854,-9.946651409,14.39751861
10/12/2010,51.52678454,-8.915096402,14.77620612
13/10/2010,51.63911804,-7.89048717,14.85500645
15/10/2010,51.31817022,-7.633076048,14.69539236
17/10/2010,52.0844355,-7.861810435,14.32701881
22/10/2010,51.79193865,-7.966389793,14.02714121
27/10/2010,53.32497349,-6.05780087,12.52431926
28/10/2010,53.28596346,-6.039403938,12.64805941
29/10/2010,52.51573233,-5.924942034,13.07367367
31/10/2010,51.86688701,-7.958914139,13.00759479
11/04/2010,51.84457664,-8.302540678,13.10410007
17/11/2010,52.19594079,-10.39915363,11.4398628
20/11/2010,51.10673126,-10.04658049,11.60228831
21/11/2010,51.08857963,-9.189736515,10.99616838
27/11/2010,51.72988972,-6.16875111,11.96919038
28/11/2010,51.40712447,-6.669791354,11.5513575
29/11/2010,51.37615806,-7.876621769,11.05951679
30/11/2010,51.40744045,-8.569921693,10.43663121
12/01/2010,51.61175629,-10.15949416,9.950021402
12/02/2010,52.81854362,-9.614137961,10.84706725
12/04/2010,53.37600602,-11.41474949,10.82
12/05/2010,53.701088,-10.99918791,10.82
12/06/2010,52.67887987,-11.26045724,10.82
12/07/2010,51.28210885,-11.22032001,10.82
12/08/2010,51.07265903,-8.723279479,10.82
12/09/2010,51.11266449,-9.258701906,10.82
12/10/2010,51.30370318,-9.988001021,10.82
12/11/2010,51.63190478,-10.82875454,10.82
12/12/2010,51.9581679,-11.3572177,11.08898876
13/12/2010,52.65997664,-11.96217157,10.87502778
14/12/2010,53.65689616,-11.68419062,10.81674019
15/12/2010,54.33281258,-10.11190369,9.998868056
16/12/2010,54.35965513,-9.373870316,9.280975864
17/12/2010,53.84992111,-10.13680509,9.041660299
18/12/2010,53.24296774,-10.15518088,9.467108118
19/12/2010,53.10064518,-11.23578203,10.12972603
01/03/2011,52.99953848,-10.14058474,9.456154721
01/04/2011,52.99991854,-12.51184471,10.52598124
01/05/2011,53.00188729,-13.97043161,10.54778351
01/08/2011,55.37758725,-13.36961039,10.61756847
01/09/2011,54.57425688,-12.06826633,10.50843028
01/10/2011,53.95825164,-10.31946711,9.133812455
13/01/2011,55.19542879,-9.194039799,9.329886408
28/01/2011,51.20053279,-7.311889391,8.990951817
31/01/2011,52.25907799,-5.932610007,7.397576608
02/01/2011,52.38355749,-6.312009797,7.177867678
02/02/2011,52.12150097,-7.21903583,7.52891717
02/03/2011,51.81184045,-8.013985696,7.888671438
02/08/2011,51.73852251,-10.04903741,8.49690856
02/09/2011,52.39973805,-9.98489207,8.273690563
02/10/2011,52.93739906,-9.476561496,8.018669234
02/12/2011,51.72497053,-7.171445108,8.626377899
17/02/2011,51.58259268,-6.506386572,8.475676393
19/02/2011,53.21780654,-9.149849215,7.171561051
21/02/2011,53.21626245,-9.14467137,7.721277885
22/02/2011,53.22579077,-9.187917334,7.898219291
23/02/2011,53.19461209,-9.162177826,8.211709261
26/02/2011,53.18649952,-9.324080278,8.496184211
27/02/2011,53.19686194,-9.472069347,8.381594479
28/02/2011,53.19385143,-9.554231054,8.275085714
03/01/2011,52.50695065,-10.24393656,9.066396209
03/04/2011,51.71136285,-8.254713223,8.549523994
03/11/2011,51.29910266,-7.517043715,8.827035256
23/03/2011,51.60092751,-8.24160776,9.614504088
24/03/2011,50.75696675,-8.215033954,9.456972702
25/03/2011,51.19540804,-7.052686943,9.442365354
26/03/2011,51.6824818,-6.453236865,8.967972857
27/03/2011,51.40678467,-8.355793027,9.366835088
29/03/2011,51.77861433,-8.245215621,9.797306667
30/03/2011,51.37613037,-8.275363038,9.519425287
04/01/2011,55.50790337,-9.557366438,10.31834539
04/02/2011,54.54776502,-11.59982079,10.42442951
04/04/2011,54.29361397,-9.981752375,9.331254515
04/05/2011,54.29362989,-9.981746148,9.367618211
04/06/2011,54.6119145,-11.1359534,10.04274104
04/08/2011,51.37228128,-8.32289281,10.34988948
04/09/2011,51.53032745,-7.131076224,10.23302062
04/10/2011,51.58712595,-6.921458784,10.51631072
04/11/2011,51.69084941,-7.365519036,10.55049951
04/12/2011,55.6677734,-9.695943506,10.49553297
15/04/2011,53.99323907,-10.64529137,10.81990779
16/04/2011,54.32431188,-11.11723537,10.77614446
17/04/2011,53.81103274,-10.4895926,11.16592949
18/04/2011,53.23550377,-9.097532168,12.8907002
20/04/2011,53.17029945,-9.495286817,11.61166246
21/04/2011,53.9903329,-10.25687604,10.66596737
22/04/2011,54.20746278,-10.22183365,10.657418
23/04/2011,53.3659364,-10.30174572,10.9833303
24/04/2011,53.1530552,-10.47075188,10.99387446
25/04/2011,54.36622349,-9.842898326,10.91432977
28/04/2011,54.18727455,-10.21853245,11.16019034
29/04/2011,54.59703528,-9.627487319,11.12698558
05/01/2011,52.94077614,-5.926977623,10.8694435
05/02/2011,53.08575669,-5.814203556,10.37564899
05/03/2011,53.40894345,-5.963651914,11.17705463
05/04/2011,53.35341544,-5.815489842,10.51851931
05/05/2011,53.08933242,-5.80956896,10.57200897
05/10/2011,52.97768999,-5.749042975,10.65543055
05/11/2011,52.92150015,-5.60478849,10.28230713
13/05/2011,52.85756184,-9.674170217,11.20680835
14/05/2011,52.939203,-5.658482347,10.43125015
17/05/2011,53.23499235,-9.022998564,11.21505601
25/05/2011,51.66623351,-9.625861741,12.6639261
26/05/2011,51.73889612,-10.32330273,11.36457094
27/05/2011,52.68572393,-9.875635497,11.97671649
06/02/2011,53.91220373,-10.11648891,11.98399063
06/03/2011,54.76931047,-9.307255779,12.49853303
06/04/2011,53.7266888,-10.01223152,12.42189361
06/05/2011,53.16481767,-9.348393477,13.06917904
06/06/2011,53.08045951,-10.0177921,12.64746152
06/07/2011,53.20062817,-9.37272098,12.56026575
06/08/2011,53.17743855,-9.240635246,12.77270305
06/09/2011,52.98096442,-10.0199894,12.50320965
06/10/2011,52.92120374,-10.18000392,12.49895706
06/11/2011,53.11149637,-10.05287869,12.73884408
06/12/2011,52.94703918,-9.989104964,12.66958746
13/06/2011,53.14668068,-9.588029518,12.766168
14/06/2011,52.7535107,-9.7477799,13.1451766
15/06/2011,51.80335413,-10.33826108,12.10878986
16/06/2011,51.49418001,-10.0368127,12.2001738
20/06/2011,53.6958582,-5.96621873,12.94721499
21/06/2011,53.35961407,-5.875881591,12.18798223
22/06/2011,53.24202945,-5.679896918,12.02637672
07/06/2011,53.90936652,-11.14805525,13.32019188
07/08/2011,51.91399408,-7.039118278,14.24965947
07/11/2011,52.72667238,-9.816174634,15.05618373
13/07/2011,53.2205539,-9.150364329,16.75623975
14/07/2011,53.21920643,-9.19292396,16.18908987
15/07/2011,53.21112811,-9.34023786,15.87992114
16/07/2011,52.59665229,-11.29649594,14.40848325
17/07/2011,51.80379944,-13.52742129,13.53461296
08/01/2011,51.2794733,-12.37729178,15.1181624
08/02/2011,51.48770508,-11.82031962,15.04338616
08/03/2011,51.45269025,-11.18006173,15.24886867
08/04/2011,51.67536616,-8.297153168,15.62700542
17/08/2011,51.57375832,-10.17168174,14.31014056
19/08/2011,51.40123041,-8.916161429,15.01450362
20/08/2011,51.77985059,-7.61840631,15.31699119
21/08/2011,53.11798825,-5.830738202,15.13097623
22/08/2011,53.65282657,-5.635743482,15.45098794
23/08/2011,53.81209885,-5.61509844,15.37889686
25/08/2011,53.67893359,-5.681142911,15.11598899
26/08/2011,53.24244824,-5.983516827,15.31974063
27/08/2011,52.18249778,-6.709091045,15.39562128
28/08/2011,51.61881465,-8.117910542,15.34098353
29/08/2011,51.37736708,-8.063898313,16.19462091
30/08/2011,51.24589674,-8.23897649,16.08859322
31/08/2011,51.77155377,-7.793197143,15.35435008
09/01/2011,52.55602633,-6.154985515,15.42565723
09/02/2011,53.67025707,-6.079803859,14.88845722
09/03/2011,53.87259491,-6.118433305,14.79208751
09/04/2011,53.89411114,-6.095408131,14.55276635
09/05/2011,53.8811698,-6.152767943,14.23666138
09/06/2011,53.83142029,-6.200060723,14.41946269
09/07/2011,53.86243886,-6.183256401,14.23338751
09/08/2011,53.91242277,-6.015571891,14.14987062
09/09/2011,53.91501314,-6.02559975,14.37659707
09/11/2011,53.7990504,-6.222628922,15.00278388
09/12/2011,53.79904935,-6.222624274,14.83840371
13/09/2011,53.79904929,-6.222622552,14.41123598
16/09/2011,55.69677082,-11.79301547,13.59919134
22/09/2011,52.72129661,-6.082533016,14.94629331
23/09/2011,52.90406076,-5.995815343,14.76971861
24/09/2011,52.88395909,-5.993687629,14.85870706
25/09/2011,52.92069053,-6.009094919,14.7111494
26/09/2011,52.8421736,-6.018174619,14.85698841
30/09/2011,53.01228588,-5.989373886,14.91622069
10/01/2011,52.82681692,-5.96587272,15.05499572
10/02/2011,53.46020243,-6.080580402,14.76872046
10/04/2011,53.37523251,-5.918231403,14.57057103
10/05/2011,53.22851885,-5.969530094,14.6741125
10/11/2011,52.95078366,-5.862017685,14.46178885
10/12/2011,52.82731203,-5.905551504,14.65995478
13/10/2011,52.80522738,-5.887367667,14.56008635
15/10/2011,51.97020486,-6.483278324,14.31233369
16/10/2011,52.29790143,-6.214981752,14.49288421
17/10/2011,53.04288137,-5.851552658,14.32650265
23/10/2011,53.31043984,-5.603139619,13.67323974
24/10/2011,53.33308006,-6.130096075,13.12200935
25/10/2011,53.299653,-6.007751823,13.11096789
26/10/2011,53.32335726,-6.093754481,13.08578237
28/10/2011,51.3111673,-7.501143406,12.98012118
29/10/2011,52.71902617,-9.712234904,12.46872297
31/10/2011,53.20740816,-9.167777944,12.43633682
11/01/2011,53.21567668,-9.199517963,12.27819026
11/03/2011,53.22020596,-9.232761274,12.40824408
11/04/2011,53.25875544,-9.568599926,12.42528596
11/05/2011,54.78397465,-8.64615015,12.59276882
13/11/2011,51.80744571,-6.773141351,13.15387252
16/11/2011,51.79533612,-6.968780744,13.01189602
17/11/2011,51.49570724,-6.76246928,13.04231625
18/11/2011,51.53035768,-7.062818983,13.01480911
19/11/2011,50.95538494,-7.899109404,12.60191997
20/11/2011,51.00799935,-8.715337763,12.45584003
21/11/2011,50.74977131,-9.260854762,12.78871049
22/11/2011,50.79151091,-9.981694725,12.96581322
23/11/2011,51.18597897,-10.51156602,12.91975688
24/11/2011,50.99320576,-9.96862955,12.89830057
25/11/2011,51.1952622,-9.443864069,12.33183319
26/11/2011,51.29587763,-7.814538092,12.37614864
27/11/2011,51.38794338,-8.148611272,12.10088962
28/11/2011,51.50529061,-8.493963678,11.94671023
12/05/2011,51.61137964,-10.35407286,11.4602619
12/06/2011,51.87419292,-10.64685464,11.50189993
12/09/2011,52.5322733,-10.14679397,10.57313746
12/10/2011,52.09955848,-10.16129761,10.3690771
12/12/2011,53.16294794,-9.285522327,9.295177926
13/12/2011,53.14975058,-9.203763968,8.867033486
14/12/2011,53.15019519,-9.223652813,8.093456516
15/12/2011,53.04239895,-9.539238643,9.503224013
16/12/2011,52.88323176,-9.626559561,9.956797829
17/12/2011,51.38099072,-10.35255915,10.95055775
18/12/2011,53.05305081,-10.38958281,10.45797286
19/12/2011,54.41532666,-9.572926483,10.4116273
01/05/2012,53.01716021,-10.06906368,9.651320822
01/06/2012,53.00067858,-12.6868051,10.69638356
01/09/2012,55.57805963,-13.94411121,10.62143426
01/10/2012,55.23585102,-13.14343538,10.5953009
01/11/2012,53.88699267,-12.60862996,10.66151237
01/12/2012,54.43750661,-9.854110385,9.958730115
02/01/2012,53.34651799,-6.051705618,7.431505495
02/02/2012,53.198146,-5.81550967,8.236323798
02/03/2012,53.8393603,-5.946378659,7.027170041
02/06/2012,54.96246482,-8.680478465,8.272822856
02/07/2012,54.44975588,-8.667657168,8.108814969
02/09/2012,54.46990127,-10.28990282,9.795341214
02/10/2012,53.93462658,-10.06477703,9.022540574
02/11/2012,53.17213853,-9.655637687,8.899981964
15/02/2012,53.21736689,-9.230109832,8.344072705
16/02/2012,53.21817395,-9.254152001,8.635814051
17/02/2012,53.20716651,-9.547805947,9.099310638
18/02/2012,53.24902054,-9.572835545,9.004635827
19/02/2012,53.20468978,-9.51704452,8.658139911
24/02/2012,51.63139659,-8.217812578,10.00552874
25/02/2012,49.99937508,-8.91455173,10.46112211
26/02/2012,50.5276463,-8.681676574,10.45022912
27/02/2012,50.60062005,-8.282165732,10.46961524
28/02/2012,50.66593752,-8.574356995,10.53891327
29/02/2012,50.77260349,-9.341273541,10.63708236
03/01/2012,50.92798701,-9.028340923,10.6519706
03/02/2012,51.02207775,-9.890430737,10.86342209
03/03/2012,51.58436633,-8.437031892,10.05783502
03/04/2012,51.90771131,-6.985929841,9.411797416
03/05/2012,51.75771264,-8.219067534,10.00559449
03/06/2012,51.5870561,-8.063718958,9.658215898
03/08/2012,51.75790305,-8.243918822,10.02932723
13/03/2012,52.71787197,-10.24183651,9.902216956
14/03/2012,52.76985885,-10.13052971,9.813116455
15/03/2012,52.99540106,-9.730759521,9.78126943
16/03/2012,53.13608267,-9.304238944,9.587945824
17/03/2012,52.8917727,-9.896541362,9.687077017
18/03/2012,52.81476397,-9.995861335,9.735540788
19/03/2012,53.04357031,-9.497537988,9.5493561
20/03/2012,55.50384582,-8.291881099,9.447893401
22/03/2012,52.79036153,-9.791537612,9.793725466
23/03/2012,53.23020516,-9.349323459,10.05653403
24/03/2012,55.78848069,-11.91691416,10.41366316
26/03/2012,52.0085123,-7.349707783,9.853351488
27/03/2012,52.08578327,-6.590981097,9.777578947
04/01/2012,53.46921088,-5.946183026,9.680898893
04/09/2012,53.62278535,-9.854761984,10.05819156
04/12/2012,53.39124908,-5.464887714,8.928032647
13/04/2012,53.26992638,-5.686471451,8.909413705
16/04/2012,53.41359507,-5.446186915,8.917085007
17/04/2012,53.39998286,-6.005625564,9.335201342
18/04/2012,53.44391323,-5.496566656,8.882350792
19/04/2012,52.86541973,-5.797468661,9.307132628
20/04/2012,51.94012771,-7.398977773,9.774237656
22/04/2012,51.61168586,-8.616155365,10.11935685
24/04/2012,51.09155906,-10.07456883,10.62703571
26/04/2012,51.02110745,-10.04365178,10.67332122
27/04/2012,51.13085654,-10.26810757,10.61743098
28/04/2012,51.50491222,-9.421122556,10.23742624
30/04/2012,52.06755859,-10.35697963,10.37831937
05/01/2012,51.56450735,-9.687422837,10.35264328
05/02/2012,51.62605632,-9.768898605,10.40880728
05/03/2012,52.11288653,-11.35798268,10.77115574
05/04/2012,52.99145402,-10.35028657,10.55439619
05/05/2012,53.34373224,-10.94650979,10.44921597
05/06/2012,53.56582282,-10.97588777,10.58075423
05/07/2012,53.16373959,-9.345661483,10.57935104
05/08/2012,53.12463445,-10.52275121,10.53736816
05/09/2012,52.9080018,-10.88326764,10.43185005
05/10/2012,53.20029254,-9.374158321,10.64781719
05/11/2012,53.21541044,-9.583433878,10.69886679
27/05/2012,52.8010943,-5.834101164,11.27597222
28/05/2012,52.50644425,-6.015707726,11.16357117
29/05/2012,52.49602639,-6.000226372,11.06275677
30/05/2012,52.47723414,-5.991903219,11.19097269
31/05/2012,52.51303331,-5.931725835,10.8731192
06/01/2012,52.45118283,-5.908130119,10.85066101
06/09/2012,52.25228556,-11.40277901,12.96499845
06/10/2012,52.67521148,-11.88062684,13.26171603
06/11/2012,52.21378164,-11.92664098,13.03611656
06/12/2012,52.09292403,-10.44161152,12.87483079
13/06/2012,52.40653879,-10.63194373,12.8467418
16/06/2012,53.15804836,-9.38991304,12.67776295
19/06/2012,53.22731093,-9.343638393,13.79328343
24/06/2012,52.83436272,-9.877418748,13.93925482
26/06/2012,51.50211621,-6.336310765,13.18776491
28/06/2012,51.36863435,-6.651782351,13.87071725
07/04/2012,55.18019247,-9.038820838,13.59570417
07/05/2012,54.80683909,-9.471186121,14.09963328
07/06/2012,53.79616809,-9.607988124,13.93428226
07/07/2012,53.97213668,-10.74830115,13.68795688
07/08/2012,53.59016517,-10.87230182,14.01397222
07/10/2012,52.4282957,-6.247232282,13.77024805
07/11/2012,52.51799062,-6.102108069,14.01365471
07/12/2012,52.51128476,-6.128757083,14.12204252
13/07/2012,52.5340386,-6.128755021,14.16789359
14/07/2012,52.63488717,-6.040280464,13.89620651
15/07/2012,52.26798268,-6.004573179,13.41414784
16/07/2012,52.3034238,-6.129536906,13.86328701
17/07/2012,52.32733901,-6.048404267,13.85559531
18/07/2012,52.40398348,-6.053101902,14.20861581
19/07/2012,52.26009766,-6.028096318,13.69482
20/07/2012,52.26151828,-6.113258497,13.75215599
21/07/2012,52.48446538,-6.024115749,14.01698043
22/07/2012,53.09107886,-5.808986511,13.98543928
24/07/2012,53.09598971,-5.793619284,14.10366333
25/07/2012,53.08330229,-5.740922062,13.93389064
26/07/2012,53.070678,-5.706237986,13.9413281
27/07/2012,53.07073818,-5.764231433,14.16763362
28/07/2012,53.07684795,-5.808340492,14.33053522
29/07/2012,53.07789958,-5.825794551,14.40433821
30/07/2012,53.08406912,-5.857830082,14.4772014
31/07/2012,53.0570247,-5.890744942,14.62527765
08/01/2012,53.459843,-5.952232026,14.84937962
08/02/2012,53.44254911,-5.956378624,14.82880438
08/04/2012,53.42903295,-5.994467569,14.95906649
08/05/2012,53.48408251,-5.980372738,14.6677458
08/06/2012,53.34220023,-5.952234726,14.51513471
08/07/2012,53.26309164,-5.998752919,14.78427988
08/08/2012,53.51041337,-5.689055774,15.15956788
08/09/2012,53.72042749,-5.826426831,15.61733084
08/10/2012,53.19366142,-5.874539655,15.85379715
08/11/2012,50.96241414,-7.592360432,17.37891654
14/08/2012,50.61943073,-8.45077469,17.36047325
15/08/2012,51.63949726,-8.209644738,17.2846114
19/08/2012,51.62453363,-8.487217529,16.26702508
20/08/2012,51.138438,-9.191945831,16.01314143
21/08/2012,51.32105129,-10.16190187,16.30879157
23/08/2012,53.15695726,-10.21797582,16.06049228
24/08/2012,54.12874508,-10.29813354,15.72020159
25/08/2012,53.21664409,-9.466977886,16.31424348
30/08/2012,53.08343092,-9.415769851,15.88768335
09/01/2012,51.70196761,-8.179237055,15.56185806
09/02/2012,51.72097625,-8.151488746,16.2237597
09/03/2012,51.67606992,-8.07683854,16.44395485
09/04/2012,51.64904523,-8.100599378,16.57003531
09/05/2012,51.70087906,-8.16464087,16.2823533
09/06/2012,51.63170061,-8.070374143,16.47787956
09/07/2012,51.73845557,-7.670513256,16.21818569
09/08/2012,51.76649489,-7.67438575,16.19223838
09/09/2012,51.79037081,-7.837034151,16.07161851
09/10/2012,51.76995153,-7.893982276,16.17001831
09/11/2012,51.7894529,-7.829887163,15.77653104
16/09/2012,55.52333978,-7.855804242,14.30919306
17/09/2012,55.4728264,-7.803742149,14.21633143
22/09/2012,52.81540716,-9.602342204,14.42280679
25/09/2012,54.61333687,-8.439884457,14.44293975
26/09/2012,54.68540633,-9.224377295,13.95527689
30/09/2012,55.81124933,-7.164732187,13.16714048
10/01/2012,55.35120027,-7.093325566,13.45342639
10/02/2012,55.51741149,-8.191748963,12.89758237
10/03/2012,55.03992127,-8.61178206,13.44846079
10/04/2012,54.74842609,-9.159319579,13.37806443
